,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-21 09:30:00-05:00,261.1199951171875,261.80499267578125,260.739990234375,261.739990234375,,114158.0,0.0,0.0,2020-12-21 09:30:00,2020-12-21 09:30:00-05:00
2020-12-21 09:31:00-05:00,261.760009765625,262.0,261.3999938964844,261.69500732421875,,5775.0,0.0,0.0,2020-12-21 09:31:00,2020-12-21 09:31:00-05:00
2020-12-21 09:32:00-05:00,261.7799987792969,262.32000732421875,261.7799987792969,262.2135925292969,,3646.0,0.0,0.0,2020-12-21 09:32:00,2020-12-21 09:32:00-05:00
2020-12-21 09:33:00-05:00,261.8909912109375,262.8699951171875,261.80999755859375,262.3500061035156,,13688.0,0.0,0.0,2020-12-21 09:33:00,2020-12-21 09:33:00-05:00
2020-12-21 09:34:00-05:00,262.31500244140625,262.80999755859375,262.19500732421875,262.69000244140625,,4894.0,0.0,0.0,2020-12-21 09:34:00,2020-12-21 09:34:00-05:00
2020-12-21 09:35:00-05:00,262.6700134277344,262.8699951171875,262.5199890136719,262.6449890136719,,4687.0,0.0,0.0,2020-12-21 09:35:00,2020-12-21 09:35:00-05:00
2020-12-21 09:36:00-05:00,262.760009765625,262.9700012207031,262.70001220703125,262.7900085449219,,3922.0,0.0,0.0,2020-12-21 09:36:00,2020-12-21 09:36:00-05:00
2020-12-21 09:37:00-05:00,262.8999938964844,263.3299865722656,262.82598876953125,263.1400146484375,,6245.0,0.0,0.0,2020-12-21 09:37:00,2020-12-21 09:37:00-05:00
2020-12-21 09:38:00-05:00,263.1400146484375,263.239990234375,262.6000061035156,262.8699951171875,,7094.0,0.0,0.0,2020-12-21 09:38:00,2020-12-21 09:38:00-05:00
2020-12-21 09:39:00-05:00,263.05999755859375,263.20001220703125,262.92498779296875,262.9599914550781,,3409.0,0.0,0.0,2020-12-21 09:39:00,2020-12-21 09:39:00-05:00
