,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-21 09:30:00-05:00,88.8499984741211,89.28269958496094,88.77999877929688,89.28269958496094,,24440.0,0.0,0.0,2020-12-21 09:30:00,2020-12-21 09:30:00-05:00
2020-12-21 09:31:00-05:00,89.27999877929688,89.33999633789062,89.1500015258789,89.16000366210938,,5691.0,0.0,0.0,2020-12-21 09:31:00,2020-12-21 09:31:00-05:00
2020-12-21 09:32:00-05:00,89.16999816894531,89.18000030517578,88.97000122070312,89.0999984741211,,3853.0,0.0,0.0,2020-12-21 09:32:00,2020-12-21 09:32:00-05:00
2020-12-21 09:33:00-05:00,89.08519744873047,89.36000061035156,89.08519744873047,89.36000061035156,,2467.0,0.0,0.0,2020-12-21 09:33:00,2020-12-21 09:33:00-05:00
2020-12-21 09:34:00-05:00,89.29000091552734,89.44999694824219,89.08999633789062,89.08999633789062,,6706.0,0.0,0.0,2020-12-21 09:34:00,2020-12-21 09:34:00-05:00
2020-12-21 09:35:00-05:00,89.0,89.0199966430664,88.86000061035156,88.86000061035156,,1933.0,0.0,0.0,2020-12-21 09:35:00,2020-12-21 09:35:00-05:00
2020-12-21 09:36:00-05:00,88.91999816894531,88.94000244140625,88.91999816894531,88.91999816894531,,1777.0,0.0,0.0,2020-12-21 09:36:00,2020-12-21 09:36:00-05:00
2020-12-21 09:37:00-05:00,88.93000030517578,89.02760314941406,88.93000030517578,89.02760314941406,,1979.0,0.0,0.0,2020-12-21 09:37:00,2020-12-21 09:37:00-05:00
2020-12-21 09:38:00-05:00,89.04000091552734,89.04000091552734,88.81999969482422,89.01499938964844,,3928.0,0.0,0.0,2020-12-21 09:38:00,2020-12-21 09:38:00-05:00
2020-12-21 09:39:00-05:00,88.9000015258789,88.9000015258789,88.9000015258789,88.9000015258789,,432.0,0.0,0.0,2020-12-21 09:39:00,2020-12-21 09:39:00-05:00
2020-12-21 09:40:00-05:00,89.04000091552734,89.1500015258789,88.97000122070312,88.97000122070312,,1594.0,0.0,0.0,2020-12-21 09:40:00,2020-12-21 09:40:00-05:00
2020-12-21 09:41:00-05:00,89.05000305175781,89.05000305175781,88.93000030517578,88.93000030517578,,1103.0,0.0,0.0,2020-12-21 09:41:00,2020-12-21 09:41:00-05:00
2020-12-21 09:42:00-05:00,88.87000274658203,88.87000274658203,88.80000305175781,88.80000305175781,,301.0,0.0,0.0,2020-12-21 09:42:00,2020-12-21 09:42:00-05:00
2020-12-21 09:43:00-05:00,88.79000091552734,88.79000091552734,88.45999908447266,88.45999908447266,,3807.0,0.0,0.0,2020-12-21 09:43:00,2020-12-21 09:43:00-05:00
2020-12-21 09:44:00-05:00,88.3949966430664,88.56999969482422,88.37000274658203,88.41320037841797,,1981.0,0.0,0.0,2020-12-21 09:44:00,2020-12-21 09:44:00-05:00
2020-12-21 09:45:00-05:00,88.31999969482422,88.31999969482422,88.16999816894531,88.16999816894531,,3031.0,0.0,0.0,2020-12-21 09:45:00,2020-12-21 09:45:00-05:00
2020-12-21 09:46:00-05:00,88.21700286865234,88.33000183105469,88.21700286865234,88.33000183105469,,1990.0,0.0,0.0,2020-12-21 09:46:00,2020-12-21 09:46:00-05:00
2020-12-21 09:47:00-05:00,88.33999633789062,88.33999633789062,88.26000213623047,88.26000213623047,,2556.0,0.0,0.0,2020-12-21 09:47:00,2020-12-21 09:47:00-05:00
2020-12-21 09:48:00-05:00,88.19999694824219,88.31999969482422,88.19999694824219,88.19999694824219,,727.0,0.0,0.0,2020-12-21 09:48:00,2020-12-21 09:48:00-05:00
2020-12-21 09:49:00-05:00,88.19999694824219,88.30999755859375,88.11000061035156,88.20999908447266,,3110.0,0.0,0.0,2020-12-21 09:49:00,2020-12-21 09:49:00-05:00
2020-12-21 09:50:00-05:00,88.26000213623047,88.45999908447266,88.26000213623047,88.45999908447266,,1149.0,0.0,0.0,2020-12-21 09:50:00,2020-12-21 09:50:00-05:00
2020-12-21 09:51:00-05:00,88.41999816894531,88.5,88.41999816894531,88.48500061035156,,2196.0,0.0,0.0,2020-12-21 09:51:00,2020-12-21 09:51:00-05:00
2020-12-21 09:52:00-05:00,88.46499633789062,88.46499633789062,88.37999725341797,88.37999725341797,,1303.0,0.0,0.0,2020-12-21 09:52:00,2020-12-21 09:52:00-05:00
2020-12-21 09:53:00-05:00,88.37000274658203,88.41999816894531,88.36000061035156,88.41999816894531,,2020.0,0.0,0.0,2020-12-21 09:53:00,2020-12-21 09:53:00-05:00
2020-12-21 09:55:00-05:00,88.37000274658203,88.44999694824219,88.37000274658203,88.37000274658203,,4999.0,0.0,0.0,2020-12-21 09:55:00,2020-12-21 09:55:00-05:00
2020-12-21 09:56:00-05:00,88.41999816894531,88.49500274658203,88.4000015258789,88.49500274658203,,1511.0,0.0,0.0,2020-12-21 09:56:00,2020-12-21 09:56:00-05:00
2020-12-21 09:57:00-05:00,88.5,88.50980377197266,88.5,88.50980377197266,,789.0,0.0,0.0,2020-12-21 09:57:00,2020-12-21 09:57:00-05:00
2020-12-21 09:58:00-05:00,88.47000122070312,88.47000122070312,88.45500183105469,88.45500183105469,,1966.0,0.0,0.0,2020-12-21 09:58:00,2020-12-21 09:58:00-05:00
2020-12-21 09:59:00-05:00,88.33000183105469,88.47000122070312,88.33000183105469,88.33000183105469,,1066.0,0.0,0.0,2020-12-21 09:59:00,2020-12-21 09:59:00-05:00
2020-12-21 10:00:00-05:00,88.37000274658203,88.4000015258789,88.33999633789062,88.33999633789062,,1239.0,0.0,0.0,2020-12-21 10:00:00,2020-12-21 10:00:00-05:00
2020-12-21 10:01:00-05:00,88.37999725341797,88.55999755859375,88.37999725341797,88.52999877929688,,1192.0,0.0,0.0,2020-12-21 10:01:00,2020-12-21 10:01:00-05:00
