,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-21 09:30:00-05:00,137.9600067138672,138.4199981689453,137.8699951171875,138.38999938964844,,190039.0,0.0,0.0,2020-12-21 09:30:00,2020-12-21 09:30:00-05:00
2020-12-21 09:31:00-05:00,138.33999633789062,138.39999389648438,138.1649932861328,138.1649932861328,,19071.0,0.0,0.0,2020-12-21 09:31:00,2020-12-21 09:31:00-05:00
2020-12-21 09:32:00-05:00,138.1999969482422,138.42999267578125,138.0500030517578,138.0500030517578,,18098.0,0.0,0.0,2020-12-21 09:32:00,2020-12-21 09:32:00-05:00
2020-12-21 09:33:00-05:00,138.00999450683594,138.0399932861328,137.85000610351562,138.0399932861328,,17179.0,0.0,0.0,2020-12-21 09:33:00,2020-12-21 09:33:00-05:00
2020-12-21 09:34:00-05:00,137.99000549316406,138.0399932861328,137.8000030517578,137.8000030517578,,22984.0,0.0,0.0,2020-12-21 09:34:00,2020-12-21 09:34:00-05:00
2020-12-21 09:35:00-05:00,137.75,137.77999877929688,137.6300048828125,137.66000366210938,,15930.0,0.0,0.0,2020-12-21 09:35:00,2020-12-21 09:35:00-05:00
2020-12-21 09:36:00-05:00,137.67999267578125,137.74000549316406,137.49000549316406,137.52999877929688,,16639.0,0.0,0.0,2020-12-21 09:36:00,2020-12-21 09:36:00-05:00
2020-12-21 09:37:00-05:00,137.5399932861328,137.5800018310547,137.44000244140625,137.47999572753906,,18511.0,0.0,0.0,2020-12-21 09:37:00,2020-12-21 09:37:00-05:00
2020-12-21 09:38:00-05:00,137.4949951171875,137.5800018310547,137.4499969482422,137.4600067138672,,14826.0,0.0,0.0,2020-12-21 09:38:00,2020-12-21 09:38:00-05:00
2020-12-21 09:39:00-05:00,137.468505859375,137.4824981689453,137.3699951171875,137.4824981689453,,19279.0,0.0,0.0,2020-12-21 09:39:00,2020-12-21 09:39:00-05:00
2020-12-21 09:40:00-05:00,137.4600067138672,137.4600067138672,137.24000549316406,137.25999450683594,,19710.0,0.0,0.0,2020-12-21 09:40:00,2020-12-21 09:40:00-05:00
2020-12-21 09:41:00-05:00,137.25999450683594,137.3699951171875,137.1999969482422,137.27999877929688,,18660.0,0.0,0.0,2020-12-21 09:41:00,2020-12-21 09:41:00-05:00
2020-12-21 09:42:00-05:00,137.25,137.25,137.13999938964844,137.16000366210938,,14219.0,0.0,0.0,2020-12-21 09:42:00,2020-12-21 09:42:00-05:00
2020-12-21 09:43:00-05:00,137.14999389648438,137.16000366210938,137.02999877929688,137.1199951171875,,17970.0,0.0,0.0,2020-12-21 09:43:00,2020-12-21 09:43:00-05:00
2020-12-21 09:44:00-05:00,137.0800018310547,137.1300048828125,137.00999450683594,137.0800018310547,,14874.0,0.0,0.0,2020-12-21 09:44:00,2020-12-21 09:44:00-05:00
2020-12-21 09:45:00-05:00,137.05999755859375,137.05999755859375,136.8699951171875,136.9355926513672,,26952.0,0.0,0.0,2020-12-21 09:45:00,2020-12-21 09:45:00-05:00
2020-12-21 09:46:00-05:00,136.92999267578125,137.10000610351562,136.91000366210938,137.00999450683594,,13162.0,0.0,0.0,2020-12-21 09:46:00,2020-12-21 09:46:00-05:00
2020-12-21 09:47:00-05:00,136.99000549316406,137.02999877929688,136.92999267578125,136.97500610351562,,12106.0,0.0,0.0,2020-12-21 09:47:00,2020-12-21 09:47:00-05:00
2020-12-21 09:48:00-05:00,136.97999572753906,137.13999938964844,136.97999572753906,137.10000610351562,,27003.0,0.0,0.0,2020-12-21 09:48:00,2020-12-21 09:48:00-05:00
2020-12-21 09:49:00-05:00,137.13999938964844,137.17320251464844,137.09280395507812,137.09280395507812,,25843.0,0.0,0.0,2020-12-21 09:49:00,2020-12-21 09:49:00-05:00
2020-12-21 09:50:00-05:00,137.11000061035156,137.22999572753906,137.02999877929688,137.22000122070312,,31409.0,0.0,0.0,2020-12-21 09:50:00,2020-12-21 09:50:00-05:00
2020-12-21 09:51:00-05:00,137.19000244140625,137.27999877929688,137.1199951171875,137.25999450683594,,18882.0,0.0,0.0,2020-12-21 09:51:00,2020-12-21 09:51:00-05:00
2020-12-21 09:52:00-05:00,137.28500366210938,137.30999755859375,137.1999969482422,137.28500366210938,,14467.0,0.0,0.0,2020-12-21 09:52:00,2020-12-21 09:52:00-05:00
2020-12-21 09:53:00-05:00,137.30999755859375,137.30999755859375,137.2100067138672,137.25,,25041.0,0.0,0.0,2020-12-21 09:53:00,2020-12-21 09:53:00-05:00
2020-12-21 09:54:00-05:00,137.25,137.35000610351562,137.22999572753906,137.33999633789062,,21761.0,0.0,0.0,2020-12-21 09:54:00,2020-12-21 09:54:00-05:00
2020-12-21 09:55:00-05:00,137.33999633789062,137.36000061035156,137.27999877929688,137.3249969482422,,14045.0,0.0,0.0,2020-12-21 09:55:00,2020-12-21 09:55:00-05:00
2020-12-21 09:56:00-05:00,137.33999633789062,137.33999633789062,137.14999389648438,137.1649932861328,,23679.0,0.0,0.0,2020-12-21 09:56:00,2020-12-21 09:56:00-05:00
2020-12-21 09:57:00-05:00,137.17999267578125,137.30999755859375,137.14999389648438,137.30999755859375,,19012.0,0.0,0.0,2020-12-21 09:57:00,2020-12-21 09:57:00-05:00
2020-12-21 09:58:00-05:00,137.32000732421875,137.3699951171875,137.27999877929688,137.35000610351562,,12067.0,0.0,0.0,2020-12-21 09:58:00,2020-12-21 09:58:00-05:00
2020-12-21 09:59:00-05:00,137.35000610351562,137.35000610351562,137.17999267578125,137.17999267578125,,12500.0,0.0,0.0,2020-12-21 09:59:00,2020-12-21 09:59:00-05:00
2020-12-21 10:00:00-05:00,137.1999969482422,137.1999969482422,137.02389526367188,137.02999877929688,,16507.0,0.0,0.0,2020-12-21 10:00:00,2020-12-21 10:00:00-05:00
2020-12-21 10:01:00-05:00,137.02999877929688,137.19000244140625,137.02000427246094,137.1699981689453,,15354.0,0.0,0.0,2020-12-21 10:01:00,2020-12-21 10:01:00-05:00
2020-12-21 10:02:00-05:00,137.19000244140625,137.2050018310547,137.07000732421875,137.0800018310547,,33559.0,0.0,0.0,2020-12-21 10:02:00,2020-12-21 10:02:00-05:00
2020-12-21 10:03:00-05:00,137.05999755859375,137.11000061035156,136.89999389648438,136.91000366210938,,16174.0,0.0,0.0,2020-12-21 10:03:00,2020-12-21 10:03:00-05:00
2020-12-21 10:04:00-05:00,136.9199981689453,136.9362030029297,136.72999572753906,136.82000732421875,,17980.0,0.0,0.0,2020-12-21 10:04:00,2020-12-21 10:04:00-05:00
2020-12-21 10:05:00-05:00,136.81500244140625,136.81500244140625,136.6300048828125,136.66000366210938,,16498.0,0.0,0.0,2020-12-21 10:05:00,2020-12-21 10:05:00-05:00
2020-12-21 10:06:00-05:00,136.67999267578125,136.7899932861328,136.6699981689453,136.77000427246094,,8753.0,0.0,0.0,2020-12-21 10:06:00,2020-12-21 10:06:00-05:00
2020-12-21 10:07:00-05:00,136.77999877929688,136.9600067138672,136.77999877929688,136.9600067138672,,5697.0,0.0,0.0,2020-12-21 10:07:00,2020-12-21 10:07:00-05:00
2020-12-21 10:08:00-05:00,136.9499969482422,136.97799682617188,136.88999938964844,136.97799682617188,,9502.0,0.0,0.0,2020-12-21 10:08:00,2020-12-21 10:08:00-05:00
2020-12-21 10:09:00-05:00,136.9600067138672,137.02000427246094,136.94000244140625,137.00999450683594,,13644.0,0.0,0.0,2020-12-21 10:09:00,2020-12-21 10:09:00-05:00
2020-12-21 10:10:00-05:00,137.00999450683594,137.10000610351562,136.94000244140625,137.10000610351562,,26424.0,0.0,0.0,2020-12-21 10:10:00,2020-12-21 10:10:00-05:00
2020-12-21 10:11:00-05:00,137.0800018310547,137.1553955078125,137.00999450683594,137.1553955078125,,9095.0,0.0,0.0,2020-12-21 10:11:00,2020-12-21 10:11:00-05:00
2020-12-21 10:12:00-05:00,137.1199951171875,137.22000122070312,137.1199951171875,137.20860290527344,,10129.0,0.0,0.0,2020-12-21 10:12:00,2020-12-21 10:12:00-05:00
2020-12-21 10:13:00-05:00,137.2100067138672,137.25,137.14010620117188,137.14999389648438,,11447.0,0.0,0.0,2020-12-21 10:13:00,2020-12-21 10:13:00-05:00
2020-12-21 10:14:00-05:00,137.13999938964844,137.24000549316406,137.0800018310547,137.24000549316406,,11269.0,0.0,0.0,2020-12-21 10:14:00,2020-12-21 10:14:00-05:00
2020-12-21 10:15:00-05:00,137.1999969482422,137.1999969482422,136.97999572753906,136.99000549316406,,12521.0,0.0,0.0,2020-12-21 10:15:00,2020-12-21 10:15:00-05:00
2020-12-21 10:16:00-05:00,137.0,137.0,136.8699951171875,136.8800048828125,,10814.0,0.0,0.0,2020-12-21 10:16:00,2020-12-21 10:16:00-05:00
2020-12-21 10:17:00-05:00,136.8800048828125,136.8800048828125,136.6699981689453,136.6699981689453,,13401.0,0.0,0.0,2020-12-21 10:17:00,2020-12-21 10:17:00-05:00
2020-12-21 10:18:00-05:00,136.69000244140625,136.69000244140625,136.5,136.63999938964844,,37027.0,0.0,0.0,2020-12-21 10:18:00,2020-12-21 10:18:00-05:00
2020-12-21 10:19:00-05:00,136.63999938964844,136.64999389648438,136.58999633789062,136.63999938964844,,11361.0,0.0,0.0,2020-12-21 10:19:00,2020-12-21 10:19:00-05:00
