,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-21 09:30:00-05:00,220.22999572753906,221.25,219.60000610351562,219.67999267578125,,0.0,0.0,0.0,2020-12-21 09:30:00,2020-12-21 09:30:00-05:00
2020-12-21 09:31:00-05:00,220.72000122070312,221.1699981689453,220.00010681152344,220.64999389648438,,1988.0,0.0,0.0,2020-12-21 09:31:00,2020-12-21 09:31:00-05:00
2020-12-21 09:32:00-05:00,220.0500030517578,220.60000610351562,220.0500030517578,220.58999633789062,,1433.0,0.0,0.0,2020-12-21 09:32:00,2020-12-21 09:32:00-05:00
2020-12-21 09:33:00-05:00,220.72000122070312,220.74000549316406,220.67999267578125,220.74000549316406,,752.0,0.0,0.0,2020-12-21 09:33:00,2020-12-21 09:33:00-05:00
2020-12-21 09:34:00-05:00,220.75999450683594,220.80999755859375,220.75999450683594,220.80999755859375,,804.0,0.0,0.0,2020-12-21 09:34:00,2020-12-21 09:34:00-05:00
2020-12-21 09:35:00-05:00,221.38999938964844,221.47999572753906,221.38999938964844,221.47999572753906,,375.0,0.0,0.0,2020-12-21 09:35:00,2020-12-21 09:35:00-05:00
2020-12-21 09:36:00-05:00,221.52999877929688,221.52999877929688,221.52999877929688,221.52999877929688,,510.0,0.0,0.0,2020-12-21 09:36:00,2020-12-21 09:36:00-05:00
2020-12-21 09:37:00-05:00,221.35000610351562,221.35000610351562,221.22999572753906,221.3000030517578,,1192.0,0.0,0.0,2020-12-21 09:37:00,2020-12-21 09:37:00-05:00
2020-12-21 09:38:00-05:00,221.3074951171875,221.4250030517578,221.3074951171875,221.4250030517578,,434.0,0.0,0.0,2020-12-21 09:38:00,2020-12-21 09:38:00-05:00
2020-12-21 09:39:00-05:00,221.56019592285156,221.72999572753906,221.52499389648438,221.72999572753906,,1125.0,0.0,0.0,2020-12-21 09:39:00,2020-12-21 09:39:00-05:00
2020-12-21 09:40:00-05:00,221.41000366210938,221.56500244140625,221.35000610351562,221.36000061035156,,1958.0,0.0,0.0,2020-12-21 09:40:00,2020-12-21 09:40:00-05:00
2020-12-21 09:41:00-05:00,221.58999633789062,221.80999755859375,221.58999633789062,221.74000549316406,,852.0,0.0,0.0,2020-12-21 09:41:00,2020-12-21 09:41:00-05:00
2020-12-21 09:42:00-05:00,221.6199951171875,221.6199951171875,221.6199951171875,221.6199951171875,,194.0,0.0,0.0,2020-12-21 09:42:00,2020-12-21 09:42:00-05:00
2020-12-21 09:43:00-05:00,221.83999633789062,221.97999572753906,221.6649932861328,221.97999572753906,,1804.0,0.0,0.0,2020-12-21 09:43:00,2020-12-21 09:43:00-05:00
2020-12-21 09:44:00-05:00,221.75729370117188,221.75999450683594,221.60000610351562,221.75999450683594,,1712.0,0.0,0.0,2020-12-21 09:44:00,2020-12-21 09:44:00-05:00
2020-12-21 09:45:00-05:00,221.8800048828125,222.0,221.4250030517578,221.7100067138672,,2313.0,0.0,0.0,2020-12-21 09:45:00,2020-12-21 09:45:00-05:00
2020-12-21 09:46:00-05:00,221.92999267578125,222.3800048828125,221.89999389648438,222.3800048828125,,1237.0,0.0,0.0,2020-12-21 09:46:00,2020-12-21 09:46:00-05:00
2020-12-21 09:47:00-05:00,222.18499755859375,222.75,222.0399932861328,222.75,,1670.0,0.0,0.0,2020-12-21 09:47:00,2020-12-21 09:47:00-05:00
2020-12-21 09:48:00-05:00,222.51499938964844,222.69000244140625,222.49000549316406,222.6699981689453,,1046.0,0.0,0.0,2020-12-21 09:48:00,2020-12-21 09:48:00-05:00
2020-12-21 09:49:00-05:00,222.66000366210938,222.66000366210938,222.61000061035156,222.61000061035156,,498.0,0.0,0.0,2020-12-21 09:49:00,2020-12-21 09:49:00-05:00
2020-12-21 09:50:00-05:00,222.75,223.0,222.72500610351562,223.0,,1088.0,0.0,0.0,2020-12-21 09:50:00,2020-12-21 09:50:00-05:00
2020-12-21 09:51:00-05:00,223.25999450683594,223.25999450683594,223.17999267578125,223.17999267578125,,455.0,0.0,0.0,2020-12-21 09:51:00,2020-12-21 09:51:00-05:00
2020-12-21 09:52:00-05:00,223.10000610351562,223.17999267578125,222.85000610351562,222.85000610351562,,2027.0,0.0,0.0,2020-12-21 09:52:00,2020-12-21 09:52:00-05:00
2020-12-21 09:53:00-05:00,222.72999572753906,222.7375030517578,222.47000122070312,222.47000122070312,,1767.0,0.0,0.0,2020-12-21 09:53:00,2020-12-21 09:53:00-05:00
2020-12-21 09:54:00-05:00,222.42999267578125,222.57000732421875,222.35000610351562,222.47500610351562,,940.0,0.0,0.0,2020-12-21 09:54:00,2020-12-21 09:54:00-05:00
2020-12-21 09:55:00-05:00,222.5500030517578,222.8000030517578,222.5500030517578,222.6999969482422,,1407.0,0.0,0.0,2020-12-21 09:55:00,2020-12-21 09:55:00-05:00
2020-12-21 09:56:00-05:00,222.6999969482422,222.6999969482422,222.52999877929688,222.52999877929688,,660.0,0.0,0.0,2020-12-21 09:56:00,2020-12-21 09:56:00-05:00
2020-12-21 09:57:00-05:00,222.50999450683594,222.5399932861328,222.34840393066406,222.5399932861328,,2323.0,0.0,0.0,2020-12-21 09:57:00,2020-12-21 09:57:00-05:00
2020-12-21 09:58:00-05:00,222.48500061035156,222.67999267578125,222.2100067138672,222.2899932861328,,4121.0,0.0,0.0,2020-12-21 09:58:00,2020-12-21 09:58:00-05:00
2020-12-21 09:59:00-05:00,222.35499572753906,222.35499572753906,222.0,222.02000427246094,,2353.0,0.0,0.0,2020-12-21 09:59:00,2020-12-21 09:59:00-05:00
2020-12-21 10:00:00-05:00,221.9499969482422,222.4499969482422,221.9499969482422,222.4499969482422,,1086.0,0.0,0.0,2020-12-21 10:00:00,2020-12-21 10:00:00-05:00
2020-12-21 10:01:00-05:00,222.44000244140625,222.4499969482422,222.05999755859375,222.41000366210938,,1275.0,0.0,0.0,2020-12-21 10:01:00,2020-12-21 10:01:00-05:00
2020-12-21 10:02:00-05:00,222.24000549316406,222.24000549316406,221.72000122070312,221.72000122070312,,5175.0,0.0,0.0,2020-12-21 10:02:00,2020-12-21 10:02:00-05:00
2020-12-21 10:03:00-05:00,221.36000061035156,221.47999572753906,221.36000061035156,221.47999572753906,,1835.0,0.0,0.0,2020-12-21 10:03:00,2020-12-21 10:03:00-05:00
2020-12-21 10:04:00-05:00,221.5500030517578,221.60000610351562,221.3000030517578,221.50999450683594,,2782.0,0.0,0.0,2020-12-21 10:04:00,2020-12-21 10:04:00-05:00
2020-12-21 10:05:00-05:00,221.3800048828125,221.3800048828125,221.3800048828125,221.3800048828125,,541.0,0.0,0.0,2020-12-21 10:05:00,2020-12-21 10:05:00-05:00
2020-12-21 10:06:00-05:00,221.33999633789062,221.57000732421875,221.19000244140625,221.4149932861328,,3062.0,0.0,0.0,2020-12-21 10:06:00,2020-12-21 10:06:00-05:00
2020-12-21 10:07:00-05:00,221.5,221.5,221.27999877929688,221.36500549316406,,3031.0,0.0,0.0,2020-12-21 10:07:00,2020-12-21 10:07:00-05:00
2020-12-21 10:08:00-05:00,221.50999450683594,221.5800018310547,221.30999755859375,221.30999755859375,,4097.0,0.0,0.0,2020-12-21 10:08:00,2020-12-21 10:08:00-05:00
2020-12-21 10:09:00-05:00,221.35000610351562,221.4250030517578,221.0399932861328,221.32000732421875,,3882.0,0.0,0.0,2020-12-21 10:09:00,2020-12-21 10:09:00-05:00
2020-12-21 10:10:00-05:00,221.14500427246094,221.5399932861328,221.14500427246094,221.5399932861328,,1628.0,0.0,0.0,2020-12-21 10:10:00,2020-12-21 10:10:00-05:00
2020-12-21 10:11:00-05:00,221.57749938964844,221.8300018310547,221.55819702148438,221.8300018310547,,1910.0,0.0,0.0,2020-12-21 10:11:00,2020-12-21 10:11:00-05:00
